layer,head,mean_gap,p99,p999,cum4,cum8,cum16,cum32
8,8,1541.8035586029498,9,28,0.9808361074651918,0.9894382161234868,0.9960504659399462,0.9994304568166135
8,9,1276.0494670411508,3,15,0.9929111212814739,0.9974907410924105,0.9991820142446735,0.9999566635397519
8,10,1256.3255752809387,6,19,0.9870658908226143,0.9959826963901933,0.9986331870942377,0.9997894428118177
8,11,1393.8575467902783,8,17,0.9732827594735324,0.9913300563801274,0.9989386668873098,0.9999388112335541
8,12,1633.8308834918712,5,20,0.9881870676164441,0.9955092492525668,0.9984852225266887,0.9998381467617065
8,13,1221.5586397275642,7,22,0.9776287875235725,0.9923525254762684,0.9978718619529717,0.999889143227913
8,14,1680.943744510269,3,19,0.9920919162961455,0.9956115844695697,0.9984445649912861,0.9999200018145672
8,15,1541.8057816929904,9,23,0.9727166808194162,0.9884284808272547,0.9968481109684841,0.9997978527746941
8,16,1393.2656024015428,7,15,0.9816296921500764,0.995498805070561,0.9991820521175122,0.9999235455787183
8,17,1306.5399650786821,5,22,0.9859350620396878,0.9944444733410764,0.998115104743505,0.999834230204635
8,18,1634.1596616247734,4,21,0.9910432048201534,0.9955046557535449,0.9982367354148339,0.999852886281573
8,19,1526.8729464406097,5,25,0.9887230823939697,0.9932416428478745,0.9973483207849888,0.9996579831859416
8,20,1644.5234679271086,7,22,0.9797478877483586,0.9927767664918552,0.9981397425829054,0.9998045495020745
8,21,1365.6007754583952,7,27,0.9804446998741624,0.9931307073354979,0.997567838071687,0.9994648131462782
8,22,1147.658499423077,4,22,0.9906841390623404,0.9955057903957643,0.998202545192176,0.9997671804859144
8,23,1103.9980250644735,3,16,0.993292332091913,0.9968338813984284,0.9990583043881569,0.9999400681508512
8,24,1110.6506808413133,3,20,0.9933311555827986,0.9964119713120937,0.9984392877330323,0.9998079211344126
8,25,1199.9912310446043,8,22,0.9746598746212414,0.990588624909783,0.9977457605174487,0.999758887329188
8,26,1693.1389643136945,3,9,0.9972814880068867,0.9989865399038912,0.9996605113221485,0.9999726223512905
8,27,1389.2398757350884,5,20,0.9870973962669694,0.995845168737263,0.9984928383432882,0.9998701632057381
8,28,1622.8141560644926,4,21,0.991953217521837,0.9958851641931744,0.9982485625748634,0.99986072247775
8,29,1196.9751544397795,8,21,0.9732887860584746,0.9918697165441905,0.998050062710681,0.999906744574408
8,30,1575.8879616558459,6,18,0.9854579280230055,0.9956675798552741,0.9987529545087065,0.9999052672941167
8,31,1704.765318570731,5,21,0.9894457882764629,0.9945367561044945,0.998058705806768,0.9997493656761501
9,0,1719.7918080841741,9,24,0.9811651665552961,0.9894824863647449,0.9967438913003849,0.9998243488744593
9,1,1790.693869689201,10,25,0.9678351396112644,0.9866503155808436,0.9966716845677521,0.9996968341698551
9,2,1223.945969523301,5,19,0.9884008039923242,0.9959023313655923,0.9986442117148805,0.9998820223923283
9,3,1477.488381179914,5,19,0.9897183585837964,0.9949169855045741,0.9986417508288968,0.9998962591602266
9,4,1354.233526349367,7,26,0.9816682762675826,0.9931342794313095,0.9975279580708775,0.9995638928724276
9,5,1407.4983353911673,5,19,0.9875067849252216,0.9956925802148147,0.9986511490316364,0.9998797931009402
9,6,1088.5241697101997,7,22,0.9784435961530409,0.9931226191333438,0.9979867644173809,0.9998135846692023
9,7,1348.1116186093232,7,20,0.9820741956253783,0.9933251318014423,0.9983398795117081,0.9998591770741336
9,8,1521.896782319056,9,27,0.9805134503249481,0.9898844441217782,0.996299509983696,0.9995605098255946
9,9,1496.8112727506498,6,23,0.9854968274265299,0.9945045306662927,0.9977710041502931,0.9997621313177592
9,10,1063.5302196697537,6,24,0.9871728126078948,0.9936534220287027,0.9974089987090407,0.9997205630792337
9,11,1098.5750881943668,4,21,0.9904812383189353,0.995263394545756,0.9984355583834806,0.999764350412853
9,12,813.7346714971841,3,12,0.9946080694074518,0.998216233148449,0.999497069838188,0.9999584943835499
9,13,1234.3969452007168,5,21,0.9899994677531092,0.9960799474674586,0.9985130429535959,0.9997062536415899
9,14,1600.4158135198877,7,24,0.9851246084504497,0.9923770464718198,0.9974455867377459,0.9997463152235572
9,15,1295.739897328835,4,16,0.9902338806706558,0.9969637061552793,0.9990320376457376,0.9999155334854734
9,16,1314.2147062790764,9,21,0.9694457292256757,0.9891869285391278,0.9976654717133318,0.9998548379655025
9,17,1489.9121049371897,5,23,0.9878788599331301,0.9941235797614626,0.9977047939161509,0.9998164614366072
9,18,940.0444526424342,3,15,0.9928652432237193,0.9974221356204507,0.9991815344616468,0.999927885550362
9,19,1400.4719371900899,8,22,0.9691692854762135,0.9919193426027791,0.9978928494319527,0.9998182358599585
9,20,1151.0883065028609,7,23,0.9832897490927058,0.9931462420470231,0.9978423964860773,0.9998053986948403
9,21,1515.5745565121576,8,23,0.9782594867161677,0.9911765930088612,0.9974899069620401,0.9998197604697606
9,22,1577.9025440428875,7,24,0.9865527258161754,0.9918535625873027,0.9969594006473661,0.9998435021354695
9,23,1289.9848426803571,11,27,0.9771019932322369,0.9871197778618177,0.995154122150108,0.9994911730080992
9,24,1287.202743919013,6,19,0.9804534504893531,0.9952550728716922,0.998577187845639,0.9998851711032759
9,25,1504.0429531611794,5,24,0.9883233272963096,0.9932576574296325,0.9972702859064201,0.9997210104733953
9,26,1731.0451392503164,5,22,0.9870582392152872,0.9936577502218175,0.997684893660497,0.9997711709534511
9,27,998.8306927447868,8,16,0.9662854321841702,0.9918100448284943,0.9990865330341414,0.999944756562661
9,28,1574.9203269269774,5,17,0.9872282105524498,0.9958219227959869,0.9989442339680082,0.9998529901371294
9,29,1045.5336195667624,4,19,0.99334298471864,0.9967082769180785,0.9986730258985762,0.9998431601606634
9,30,684.0645141515402,8,27,0.9810031240389009,0.9905095197021706,0.9962010892967915,0.9995613447050724
9,31,1138.6136080846193,5,22,0.9880413094413529,0.9947487035992486,0.998047679859875,0.9998527169335898
10,0,1315.2328047678984,4,20,0.9914850661263274,0.9957919038474397,0.9983231300807468,0.9998670539498563
10,1,493.0127411627384,5,18,0.9897496287263419,0.9962286464786622,0.998874490936425,0.9997843802801106
10,2,800.9732293634821,2,14,0.9952907549651805,0.9979171597434655,0.9992024053330996,0.9998515073995098
10,3,1310.6204728591306,8,18,0.9754826399334876,0.9919119284068024,0.9987751934040919,0.9999195718859825
10,4,1399.9193063081993,5,23,0.9886350364955406,0.993560284521756,0.9977659260939874,0.9998181410261667
10,5,1346.4560023932354,9,22,0.9650221365342008,0.988461693022323,0.9977149411273127,0.999832338075931
10,6,1202.6577466714475,6,22,0.9853861470106025,0.9949521055094639,0.998003680590467,0.9998207768242845
10,7,1333.6123138384555,4,19,0.9916548791985106,0.9954947858424812,0.9985231481405364,0.9998441219030856
10,8,1025.0030664116184,3,11,0.9947661694451395,0.9985159678471829,0.999480003029417,0.9999628722756225
10,9,1445.9769239524762,5,20,0.9897071929664895,0.9958738698267949,0.99853257516908,0.9998539909669818
10,10,1295.539578938834,6,23,0.9862393531513558,0.9939283619864788,0.9977858113786502,0.9998229047163856
10,11,922.0336564258567,4,22,0.990224809012824,0.9952237751721676,0.9982468668848313,0.9997563015885954
10,12,1211.7654567022253,10,27,0.979688560620828,0.9883375097795397,0.9955743832338088,0.9996332717704628
10,13,1465.755369550138,12,29,0.9664434088745185,0.9819906196578461,0.9941671741399625,0.9995253537990646
10,14,1485.5224506706352,4,17,0.9907825560889062,0.9964129689994322,0.9989868134480858,0.9999580425036566
10,15,1199.183588979869,3,19,0.9932957471441686,0.9967401891558069,0.9987240092409838,0.9998602888689566
10,16,1289.4735077632786,5,19,0.9889655182317232,0.9955141023986309,0.998567355156247,0.9999145361160993
10,17,997.6678938699953,5,15,0.9855493209109918,0.9966495338957743,0.999190805521891,0.9999390695156638
10,18,1430.1814892603861,7,25,0.9843544358534803,0.9924308120002793,0.996980470012755,0.999678097208559
10,19,1309.8403416799524,5,20,0.988515150472443,0.994721214204893,0.9983661903366047,0.9998793848662683
10,20,1381.0368302773952,6,23,0.9844522105890258,0.9933446006370948,0.9976668527995811,0.9998156200895789
10,21,1228.6358350453206,6,21,0.9858701168222244,0.9939817006040997,0.9982672243258014,0.9998547889995328
10,22,1367.7822751696438,8,21,0.977904106061463,0.9914152399656341,0.998248100770487,0.9998381459024176
10,23,1363.9078569667372,4,18,0.9909764132440665,0.9963711552010476,0.9988001419665615,0.999928654430805
10,24,1132.9450849573593,6,23,0.9843757530927355,0.994076751479109,0.9979286884712609,0.9997109772055552
10,25,1081.758565290258,7,17,0.9793742935843904,0.9954674496899368,0.9989078892041403,0.9999319023093123
10,26,1031.4740673371937,4,19,0.9915240103529671,0.996096753782769,0.9986849958028414,0.9998489476224369
10,27,909.6090903135112,5,18,0.9889806372050566,0.9963237646185824,0.9988389739884317,0.9999086657107725
10,28,1133.768361882218,5,17,0.9893887517812757,0.9966836957026225,0.9989679924714187,0.9998434076169622
10,29,969.589580639398,8,29,0.9806842384633757,0.990042971021364,0.9958230954105117,0.9994130371293789
10,30,716.1089982474361,5,23,0.9877538370547281,0.9941735798907216,0.9978825137274139,0.9997139982840815
10,31,1193.8102428886723,6,21,0.9849493601046788,0.9932157894927145,0.9979644920183042,0.9998978745270036
11,0,1139.687444081494,5,15,0.9868003080710915,0.9972450426095529,0.9992406756981106,0.9999335225830892
11,1,963.1369626861572,3,18,0.99441516934428,0.9971378235261631,0.9988818430714661,0.9998521227403431
11,2,1762.0907069781638,3,14,0.9948082822826355,0.9978246863234765,0.9993189277263319,0.9999212598624119
11,3,1322.9219159990846,3,17,0.9924743009694567,0.9965193900939955,0.9988720757993607,0.9999298141643194
11,4,1070.498716800471,4,27,0.9905456752762949,0.9946055536865328,0.9974576577588121,0.9994800553663044
11,5,1376.541760821904,4,20,0.992870288065422,0.9965745310990047,0.9985388314651873,0.9997914404074918
11,6,774.9810013849524,4,23,0.9913027454752549,0.9955411633736574,0.9983017779345545,0.9996221798091371
11,7,1051.4869843727633,6,24,0.9862976611930573,0.9936628755386203,0.9976094688117292,0.9997358994782558
11,8,1246.1416073267478,5,20,0.9896453083631694,0.9958458346348472,0.9985782407085034,0.9998581325090691
11,9,974.5398115266023,2,14,0.9946213745318825,0.9976038931462843,0.9992584484877224,0.9999247015138558
11,10,1253.7095147136483,3,22,0.9937599725658234,0.9965509528125921,0.9983810147324956,0.9996623305589514
11,11,1172.7214844844477,4,18,0.9921252988491808,0.9965667735365276,0.9988614443943825,0.9998730746441113
11,12,1250.249530437351,6,19,0.9873023698391319,0.9945267074054497,0.9987176109775311,0.9998415573055002
11,13,1366.441733400709,3,13,0.9943141395409112,0.9978231912884272,0.9993565071763859,0.9999462450009831
11,14,1410.0192468767955,7,23,0.9839535862734293,0.9924315028899414,0.9974983454672426,0.9997534525391014
11,15,1707.9479750207333,3,11,0.9949280883524203,0.9983098311949764,0.9995951520690766,0.9999637493744948
11,16,1475.7579410773078,6,20,0.9846961914275577,0.9948551887975023,0.9985236424303959,0.9998521570842457
11,17,962.8168842151059,9,28,0.9765374967593559,0.9889176936929666,0.9960955231901839,0.9994433207528206
11,18,1396.4364529675563,3,15,0.9941784701798675,0.9973538810104468,0.9991335815991268,0.9999267487642935
11,19,1116.7509239447388,5,19,0.9897470010862759,0.9955263746670016,0.9986387019708552,0.9999165295199306
11,20,1484.3481287892944,11,25,0.9685081797697701,0.9846749378158709,0.9956323659145407,0.99980682509915
11,21,1035.0198056220752,5,22,0.9892356779584563,0.9947880725767817,0.9982004233993389,0.9996977373444155
11,22,1541.4658851810088,4,17,0.9904544675099975,0.9963335385592642,0.9989478547501298,0.999940736517933
11,23,1433.2188086502692,3,16,0.9951730266560184,0.9976390006131417,0.999002583589439,0.9998857934499051
11,24,1284.2040796434464,5,20,0.9895767150285273,0.9955362416546011,0.998472016609228,0.9998508852723776
11,25,1250.29594979226,6,22,0.9834421460889371,0.9941995140463908,0.997990231013569,0.9998132987774837
11,26,772.3862607441301,5,21,0.9897606787416394,0.9948188356344468,0.9983159708631539,0.999768799626091
11,27,1356.263197896905,8,21,0.9703241086769491,0.9913495878525315,0.997762697216163,0.9998492653632538
11,28,1359.8151821880142,4,21,0.9923633468591584,0.9956255274335004,0.9983563900054799,0.9998226452403343
11,29,1427.5774134328349,6,21,0.983810007036278,0.9949662179308435,0.9982954236995818,0.9998529051779935
11,30,1239.5651597300016,8,29,0.9818125810897663,0.9902387775566451,0.9958320898008621,0.9993166619135638
11,31,1323.5682827076093,4,21,0.9911726396928815,0.9954504654202881,0.9982968486710008,0.9998540259045192
12,0,1211.5053365179847,6,20,0.981708694585494,0.9953943140122989,0.9985321375970498,0.9998309069729534
12,1,955.9786432002394,4,18,0.9915464405516542,0.9966250378236043,0.9987705374383062,0.9999001442617198
12,2,1586.7142629063414,3,12,0.9963624121670728,0.9983951163035725,0.9993879492473537,0.999948135373667
12,3,1396.7163804036077,6,18,0.9842371979487775,0.9949890285546098,0.9987168695450094,0.9998729879894749
12,4,1201.9469248493463,4,17,0.992453522339246,0.9969700950032683,0.9989104594627081,0.999813328623768
12,5,1219.9129243128305,6,20,0.9866842637468609,0.9945217822034464,0.9982689682950378,0.9998695194042067
12,6,1376.543000626037,4,18,0.9901892743722989,0.9964057557038822,0.9987540241961448,0.9998673112561801
12,7,1390.1520381960552,9,34,0.9843668661620056,0.9898846800966598,0.9943786195982788,0.9986880144259306
12,8,1029.3381972561579,4,13,0.9923077101495315,0.9976339762240702,0.9993374746038962,0.9999519623910103
12,9,712.7016730832315,4,20,0.9908178345221476,0.9956195981978375,0.9984827182257265,0.9998341242605115
12,10,1153.46125140994,5,22,0.9893582002974769,0.9943170644915864,0.9978086055388093,0.9998007628628585
12,11,1023.7739293976178,4,20,0.990294011252929,0.9954595060035004,0.9983666708329594,0.9998502852701042
12,12,1284.8691482858947,4,18,0.991460328884494,0.9965980154063303,0.998782938516779,0.9998811352288334
12,13,779.0144079548863,3,13,0.9947571038825813,0.9979892446297673,0.999391610748378,0.9999349485669018
12,14,1210.7141300063945,5,20,0.9883808078091524,0.9951654894629558,0.998363284423639,0.999833461368034
12,15,1333.0402920826746,3,21,0.9935848446721882,0.9965272305910802,0.9983767115486416,0.9997602537741813
12,16,1493.6761747131334,8,26,0.9823868273172942,0.991034530983924,0.996385902251725,0.9995615782503149
12,17,1039.7047108887598,4,21,0.9901824253068362,0.996149342246184,0.9984425989332226,0.9998039007808186
12,18,1445.1164232655726,5,24,0.9883948190885872,0.9935177015572543,0.9974209226981937,0.9997176347493042
12,19,1130.4211887049282,5,26,0.9899698070937716,0.995004949990402,0.9977453498043297,0.9995412003746188
12,20,1387.6226132737438,5,15,0.9896618280667534,0.9968689428052806,0.9991616245039768,0.9999208058478428
12,21,944.5964695267029,5,21,0.9878044354609702,0.9955283059751318,0.9983368116734905,0.9997931135620645
12,22,1494.8547462511697,4,23,0.991568088014896,0.9951621097497318,0.9978782437786828,0.999661326317313
12,23,1912.5311673370916,8,25,0.9828241023525229,0.9911261484406434,0.9966951091959563,0.9996660407208516
12,24,1067.663528542465,7,20,0.983162996356453,0.994646327494581,0.9981954978486755,0.9997937914164748
12,25,738.0233571472538,9,28,0.9776934187977943,0.9897337841970348,0.9961945440309615,0.9994288609255414
12,26,1522.5463049275486,7,22,0.9850184462927691,0.9916185905678017,0.9973052897024828,0.9998816530019566
12,27,1320.608322306487,5,17,0.9836147934089978,0.9970617284495235,0.9989548002401676,0.9999181284640006
12,28,1422.6354533559927,7,26,0.9815255308307925,0.991580924599567,0.9964626787524353,0.9996081818484437
12,29,1603.8140366834523,6,18,0.985525026956222,0.9948090975766832,0.9987090915649705,0.999897892388659
12,30,1193.3172283746105,4,17,0.9921553029280562,0.9965623162508166,0.9988688290837018,0.9999094825129482
12,31,1009.333639582113,4,15,0.9904785906308531,0.9973335188526491,0.9992202573540598,0.9999392020774646
13,0,1325.8334750504932,9,21,0.9752859838708239,0.9898382492895706,0.9978864451500947,0.9998255346280831
13,1,1423.7922062996283,5,17,0.9897268554102621,0.9960412890004527,0.9988760990062329,0.9998931022148866
13,2,885.0846781689451,5,23,0.9899822182549586,0.9950509435728501,0.9979300629218505,0.9996907086196094
13,3,1167.9562213005133,4,26,0.990207598216837,0.9950868698870865,0.9977711917879218,0.9994697730470681
13,4,1077.3427153702287,4,20,0.9915989001151947,0.9960692407607833,0.9984517058584715,0.999836072678096
13,5,950.9644703463757,5,21,0.9885361005972704,0.9960228073925103,0.9985196278736407,0.9997051111654615
13,6,1759.9561536656033,13,31,0.9660911767612561,0.9798247963391387,0.9929396051571299,0.9991688477297731
13,7,1423.4589065917269,3,17,0.9937753909265497,0.9969411597119595,0.9988733341620529,0.9998957227226278
13,8,737.720816202116,6,20,0.9817998360338168,0.9953318326133436,0.998404775817018,0.9998453317566324
13,9,904.4262275359273,3,14,0.9934371728536087,0.9977450494888516,0.9992511199921629,0.9999215941459587
13,10,1125.99640634121,6,20,0.9853717535206867,0.9945509608676222,0.9985881299984495,0.9998401526382725
13,11,1706.6067430925395,4,21,0.990107376225206,0.9951010726156438,0.9982263172651471,0.999739972303237
13,12,1286.7165691192886,7,20,0.9820130158357631,0.994011117533261,0.9984992428211968,0.9998872960568669
13,13,1155.1880691773795,4,16,0.9915278807363633,0.9967400837015566,0.9990841232433957,0.9999252876329242
13,14,1718.720088686704,7,22,0.9836348679443235,0.9923410985983739,0.9979826301703072,0.9997653902325181
13,15,1740.0276477581674,4,20,0.9916869725213123,0.9949985126831482,0.9983831231532956,0.9998917532963613
13,16,1017.9712970818296,5,16,0.9896198704120321,0.9970932361929971,0.9990861562889525,0.9999060139382402
13,17,467.3713804310606,2,12,0.9961415408364647,0.9983832110513706,0.9994434886325894,0.9999242924914539
13,18,1318.2965109084307,4,20,0.9909462840922745,0.9955151892230613,0.998334828393796,0.9998680873348339
13,19,1346.1368615257506,5,22,0.9895607600636578,0.9944866549298816,0.9979128169431247,0.9998818582570441
13,20,1446.6496992777156,6,20,0.9881460051624815,0.9936538544137742,0.9981276652759725,0.9998837733177343
13,21,1351.2382222272254,4,19,0.9916939571099473,0.9964726993755157,0.9987343935107617,0.9998852412906469
13,22,1088.494089747781,4,16,0.9929740326548995,0.997452450911548,0.9990741678978587,0.999890637146136
13,23,1373.4297647752348,6,22,0.9855568036623181,0.993713998728403,0.9979729954175195,0.9997630023473643
13,24,1148.0381137088193,5,27,0.988267843554829,0.9933428106246268,0.9971686340481374,0.9994747405765136
13,25,1081.8147777514073,3,15,0.9953001921575818,0.9977550804270261,0.9992066548502417,0.9999130637620669
13,26,1524.1468274792753,4,20,0.9915710932029161,0.995927055078278,0.9985457212595165,0.9999098161498159
13,27,1162.9303323501092,4,19,0.9909108164504722,0.9961526961256362,0.9987448690456335,0.9998172987974725
13,28,1571.610316275364,6,19,0.9862128305263098,0.9944866308697344,0.998442743589394,0.9999004014138225
13,29,1380.3805453726918,7,20,0.9805933847358717,0.9932067776834996,0.9982116622265215,0.99986802896778
13,30,1131.5677910181932,6,26,0.986723123387343,0.9929060419526554,0.9970147282412152,0.9995499096257455
13,31,1010.4229297003906,3,20,0.9926368291684798,0.9964716317551391,0.9985413788483962,0.9997982838186612
14,0,796.4022122506095,7,20,0.9814685378626068,0.9947084695222193,0.9986503723952782,0.9996790469613361
14,1,1586.9434447775106,5,22,0.9890025812012544,0.9939233597239624,0.9977512552352141,0.9997973520014035
14,2,1191.6400661210855,4,21,0.9906618100975486,0.9954649250722056,0.9982192276860034,0.9998240508011202
14,3,1071.0417040318175,8,31,0.9822267246983215,0.990900538450889,0.9958866955744843,0.9992198084255829
14,4,1085.493429218574,4,16,0.9921753772526635,0.9970614728343252,0.9990632114002697,0.9999367659650581
14,5,840.2411237816361,4,21,0.992594640564249,0.9967681112690411,0.9985514482935619,0.9997261251425938
14,6,1675.3795550948125,4,22,0.9906270945704639,0.9947498638676776,0.9979105820419552,0.999854289453742
14,7,1429.8446334413748,4,23,0.9918067161433751,0.9955045825088501,0.9979771492680088,0.9997264045622366
14,8,1276.6989677815272,7,22,0.980010524049937,0.9931333205575946,0.9977982504931134,0.9998399529430931
14,9,1108.2779171500197,3,20,0.9937944586183068,0.9966550723941229,0.9986166813604631,0.9997945969270542
14,10,1659.0556581571163,5,23,0.9887256323913243,0.9941838535202415,0.9978027241420699,0.9997886921071646
14,11,1184.2917866187058,2,16,0.9948945538104738,0.9974131015728541,0.9990752242503685,0.999873504117359
14,12,999.8732662168884,4,20,0.9919016086779175,0.9965174301945224,0.9985636140339361,0.9998121244171436
14,13,1243.7254776079462,3,14,0.9946474108499924,0.9978181900464559,0.999322026232297,0.9999309079975393
14,14,1057.0171900051198,6,18,0.9838419921673744,0.9945508737930419,0.9987658560192247,0.9999070622703672
14,15,998.856102116283,4,26,0.9901365122912112,0.9948736118434602,0.9976697758481491,0.999556630079712
14,16,752.5538845522575,3,20,0.9937031374029389,0.9968654446361084,0.9986011982547732,0.9997526711848704
14,17,1223.7008837470794,2,17,0.9944001585698498,0.9971359154038419,0.9989818778003178,0.9998909278385958
14,18,1458.5843036273386,5,16,0.9885377301356212,0.9956083392278864,0.9990080403797128,0.99991733105853
14,19,1254.1565013777026,4,19,0.9923262991830389,0.9963120944031847,0.9986515308423793,0.9998772265781093
14,20,841.9425201513816,3,15,0.9940483000000208,0.997454241601122,0.9991174383861201,0.9998592252784015
14,21,1182.7769403347502,4,19,0.9919692349802169,0.9965977574877766,0.9986704997741237,0.9998838829528651
14,22,1334.5327380849526,7,21,0.975705079551807,0.9922050888674302,0.9977968921980517,0.9998735556108161
14,23,1060.0362314660356,5,24,0.989363021516883,0.9963753560675153,0.9982554022011964,0.9995619465665787
14,24,1051.1422834938162,5,20,0.9883903273488014,0.9948314244005938,0.9983760599939139,0.9997870216871905
14,25,1136.387125636498,7,30,0.9860478786175343,0.9917653225024529,0.9961465781818584,0.9992237180630942
14,26,1128.5227793383774,4,22,0.992468150485814,0.9961056126718769,0.9983226720861721,0.9997761488367214
14,27,1140.7066764403803,6,23,0.9868450323563932,0.9936146744456865,0.9976588859626662,0.9997077325725044
14,28,1380.0808661174278,4,15,0.990657883260418,0.9963944340320664,0.99914453307488,0.9999472308597795
14,29,747.8895324866141,5,24,0.9886695080125925,0.9946256208257597,0.9976913914532964,0.9996622273858571
14,30,1401.601245505347,6,19,0.9790372544523145,0.9947874096329201,0.9987040574970975,0.9998847106817611
14,31,1196.7624414020254,6,29,0.9878593292747989,0.993265541725806,0.9969648192086232,0.9993161684598043
15,0,1543.2671904422743,3,17,0.9935875416458805,0.99695843140333,0.9989398698032124,0.9998917428406601
15,1,1173.102320861625,5,28,0.9878330270986875,0.9952377710300108,0.9976295577696224,0.9994271331138338
15,2,1120.6514056115668,4,14,0.9918513701507269,0.9974021317052096,0.9992646743692627,0.9999123551349466
15,3,1583.9381959782847,8,22,0.976815578672746,0.9905889752735336,0.9973043866718867,0.9998377476937818
15,4,1285.0829543873983,4,17,0.9902117629991535,0.9958603772605558,0.9989171282158315,0.9999260821415393
15,5,1217.250195301342,5,22,0.9899262137998996,0.9949962632581955,0.9980633549654758,0.9997316276786453
15,6,1150.9277787539668,4,11,0.9952723451067323,0.9983617478231638,0.9995254476044889,0.9999637135264648
15,7,1307.6017159110843,5,20,0.9886621276835325,0.9955181182616347,0.99853304847488,0.9998219191516869
15,8,1171.883524956612,2,15,0.995201740061001,0.9978560426708293,0.9991530010244519,0.9999089651768035
15,9,871.9057822375578,3,14,0.9930292712275931,0.9974214369247433,0.9992663241480542,0.9999102546461583
15,10,943.239217824654,3,15,0.9954880277602036,0.9979622430717338,0.9991887836760275,0.9998744463427072
15,11,530.2850664483335,5,14,0.9881475356424781,0.9956720531438441,0.9994488407964189,0.999967672973309
15,12,1462.0892189539607,9,29,0.9804066078350976,0.989401981263883,0.9956702731586448,0.9994499807424867
15,13,1463.6761173016052,5,21,0.9877211714377432,0.9944184592304323,0.9983241657533408,0.9998402214637562
15,14,1211.22117478688,4,15,0.9920895963125806,0.9970626519312789,0.9991599595641383,0.9999123254137784
15,15,1029.0780687859185,3,14,0.9960746280875324,0.9980381919676823,0.9992800612171272,0.9999386771740448
15,16,1346.979884539619,7,17,0.9778615878870563,0.993125394192432,0.9989079170839742,0.9999182994012096
15,17,1445.6887989792049,4,19,0.9904460222091154,0.9957260651717122,0.9985655995869425,0.9999027281770454
15,18,1493.6961609096616,4,18,0.9919195469420077,0.9965438915385013,0.998799199347158,0.9998950691875945
15,19,1322.3140207160743,6,24,0.9859715978049316,0.9931835210202287,0.9975692040696179,0.999753108048141
15,20,1377.380213729066,4,17,0.992005734713684,0.9965502872480112,0.9989371648345675,0.9998887955759459
15,21,1229.7108227214035,6,24,0.9840799335953103,0.9945819732805696,0.9981507394832115,0.9996268086650161
15,22,1456.547133737913,4,20,0.9913784847885593,0.9960766043394064,0.9984976204463522,0.9997973879910877
15,23,1153.4238138091432,3,15,0.9930306286016246,0.9971628906725915,0.999166008924451,0.9999004508517486
15,24,961.8744714986225,3,16,0.9947066440118447,0.9975462034582373,0.9990602363202465,0.999885954058222
15,25,1387.1535500733512,7,21,0.9815872302806757,0.9918484704113941,0.9981131025717522,0.9998987151453228
15,26,1050.0195537466361,8,30,0.9773421877055115,0.9903611802085319,0.9967420350016667,0.9992858624151013
15,27,1243.498397759375,5,23,0.9894091187362231,0.9945132912779189,0.9978238681065896,0.9997221145762855
15,28,1475.280407644157,9,22,0.9670856863336322,0.9898775984378407,0.9978786638609952,0.9997856075569551
15,29,917.8414702943378,4,22,0.9901024912624428,0.9948332684485891,0.9980810607469275,0.9997685300987916
15,30,1512.019622941426,6,22,0.98629229979008,0.9934010757550983,0.997768339149998,0.9998247616438128
15,31,1301.4895795387656,3,17,0.9932816434601415,0.9968621895913133,0.998933709167316,0.9998879777562498
16,0,1739.169283954679,4,19,0.9902668470438912,0.9951359347624761,0.9985043327158355,0.9998498032032215
16,1,1482.5053336977803,5,22,0.9880035348440097,0.9942999512914249,0.9978250381069033,0.9998135791909154
16,2,1106.3726492755577,4,19,0.9924769937624731,0.9967248370241311,0.9987243334868586,0.9998624123643043
16,3,944.7727989271318,5,20,0.987328412361261,0.9946477803667737,0.9984834802603424,0.999845054940897
16,4,787.6273995544549,2,15,0.995463443559708,0.9978333885011373,0.9991792144220233,0.9998933790944045
16,5,1094.104730935337,3,16,0.9949978405934243,0.9975584296963629,0.9990367296395889,0.9998766134437911
16,6,633.4645999069317,3,10,0.9951767112589358,0.9986542474632378,0.9995480548396831,0.9999337864319386
16,7,1391.0925320762171,7,19,0.9836757566740005,0.9936960367455802,0.9985032875491924,0.9998728097340799
16,8,1613.6684135536095,5,17,0.9882823597486253,0.996079267183232,0.998921057963031,0.9999107507006111
16,9,1040.7113749298994,5,21,0.987710580820906,0.9959201681201989,0.9983960288120373,0.9998271522424648
16,10,1434.2317735410497,5,16,0.9899473928622081,0.9972961592959506,0.9990469648133936,0.9998841068569762
16,11,1325.7559540506427,6,17,0.98347987539714,0.9962439841603867,0.9989039301871445,0.9999281553137288
16,12,1516.0759500030294,5,16,0.988680118014455,0.9967271491781884,0.9991086658861613,0.9999529433582208
16,13,1132.238090188534,3,18,0.9936588086114032,0.9971773212633758,0.9988331782828003,0.9998508448551965
16,14,920.9452870505679,6,25,0.9851020404646816,0.9948279511875466,0.997886928361205,0.9995387673762269
16,15,1352.5897463884291,7,18,0.9774505427947664,0.994284389998716,0.9987919899369277,0.9998845249447968
16,16,1442.5449195920235,6,19,0.9849448677971187,0.9953771599273774,0.9986830851489336,0.9998824090287074
16,17,1144.3155566393498,3,16,0.994555819585294,0.9974519190953288,0.9990322063832509,0.9999063865946219
16,18,1316.6910562414268,3,16,0.9943686204104689,0.9975851095109398,0.9990744122302025,0.9998613176050161
